          Programm HIVAP,  Autor  W.Reisdorf   Version fuer "rzri6f" vom  7. 6. 1994

           Bearbeitung F.P.Heßberger
           
   93Nb + 99Ru ---> 192At IFUS10 barfac0.60 03/02/2022 11:17 (Sitarcik) 
           

 Unterprogramm SEPENF

 benutzt Sierks Programm BARFIT 
 Q-Wert  -177.443 MeV
 Massen aus der Datei "mlz.dat" 

         Exp. Schaleneffekte,  SHELL0=    0.00
          At  186   At  187   At  188   At  189   At  190   At  191   At  192
             -0.95     -0.13     -0.92     -0.10     -0.88     -0.07     -0.87
          Po  185   Po  186   Po  187   Po  188   Po  189   Po  190   Po  191
             -0.23      0.60     -0.21      0.55     -0.34      0.34     -0.63
          Bi  184   Bi  185   Bi  186   Bi  187   Bi  188   Bi  189   Bi  190
             -1.82     -0.98     -1.79     -1.03     -1.92     -1.24     -2.20

           BARFAC=   0.600      BAR0=   0.000

          Separationsenergien (BN,BP,BA) und Spaltbarrieren
          At  186   At  187   At  188   At  189   At  190   At  191   At  192
             10.41     11.81     10.00     11.40      9.60     11.01      9.25
             -1.92     -1.64     -1.40     -1.20     -1.04     -0.93     -0.82
             -9.36     -9.14     -8.96     -8.83     -8.72     -8.66     -8.59
              3.76      3.09      4.03      3.35      4.28      3.61      4.56
             -1.61     -0.80     -1.60     -0.80     -1.60     -0.80     -1.59
          Po  185   Po  186   Po  187   Po  188   Po  189   Po  190   Po  191
             10.08     11.54      9.75     11.20      9.44     10.89      9.14
             -0.54     -0.28     -0.02      0.24      0.50      0.75      1.01
             -9.74     -9.53     -9.32     -9.12     -8.90     -8.69     -8.47
              3.64      2.96      3.93      3.33      4.37      3.85      4.96
             -0.81      0.00     -0.80      0.00     -0.80      0.00     -0.80
          Bi  184   Bi  185   Bi  186   Bi  187   Bi  188   Bi  189   Bi  190
              9.81     11.27      9.49     10.95      9.18     10.64      8.88
             -1.76     -1.49     -1.22     -0.96     -0.69     -0.43     -0.17
             -7.78     -7.58     -7.36     -7.16     -6.93     -6.73     -6.50
              5.88      5.21      6.19      5.59      6.64      6.12      7.24
             -1.62     -0.81     -1.61     -0.80     -1.60     -0.80     -1.60

 benutzter Q-Wert  -177.443 MeV    effektiver Q-Wert  -177.443 MeV
    57.0 0.579E-09 0.370E-05 0.209E-05 0.386E-05 0.106E-03 0.358E-05 0.155E-08
    58.0 0.149E-08 0.342E-05 0.142E-05 0.555E-05 0.920E-04 0.234E-05 0.000E+00
    60.0 0.736E-08 0.262E-05 0.646E-06 0.958E-05 0.646E-04 0.977E-06 0.000E+00
    60.0 0.736E-08 0.262E-05 0.646E-06 0.958E-05 0.646E-04 0.977E-06 0.000E+00
    61.0 0.142E-07 0.219E-05 0.431E-06 0.116E-04 0.525E-04 0.624E-06 0.000E+00
    62.0 0.254E-07 0.179E-05 0.287E-06 0.134E-04 0.419E-04 0.397E-06 0.000E+00
    63.0 0.418E-07 0.143E-05 0.191E-06 0.147E-04 0.329E-04 0.250E-06 0.000E+00
    64.0 0.639E-07 0.112E-05 0.131E-06 0.156E-04 0.254E-04 0.156E-06 0.000E+00
    65.0 0.913E-07 0.861E-06 0.952E-07 0.159E-04 0.194E-04 0.958E-07 0.000E+00
    66.0 0.122E-06 0.653E-06 0.810E-07 0.157E-04 0.146E-04 0.569E-07 0.000E+00
    67.0 0.154E-06 0.489E-06 0.869E-07 0.150E-04 0.109E-04 0.322E-07 0.000E+00

 Z-Verteilung  
 E*/MeV     Bi         Po         At  
   52.0  0.175E-03 0.138E-05 0.873E-07
   53.0  0.168E-03 0.103E-05 0.872E-07
   54.0  0.158E-03 0.776E-06 0.872E-07
   55.0  0.147E-03 0.581E-06 0.848E-07
   56.0  0.133E-03 0.434E-06 0.796E-07
   57.0  0.119E-03 0.325E-06 0.718E-07
   58.0  0.105E-03 0.245E-06 0.625E-07
   60.0  0.785E-04 0.153E-06 0.432E-07
   60.0  0.785E-04 0.153E-06 0.432E-07
   61.0  0.673E-04 0.128E-06 0.346E-07
   62.0  0.577E-04 0.112E-06 0.273E-07
   63.0  0.495E-04 0.103E-06 0.213E-07
   64.0  0.425E-04 0.992E-07 0.165E-07
   65.0  0.364E-04 0.949E-07 0.126E-07
   66.0  0.312E-04 0.897E-07 0.964E-08
   67.0  0.266E-04 0.833E-07 0.735E-08

 Z und A Mittelwerte    
   E*/MeV     MW.Z  St.Abw.Z      MW.A  St.Abw.A
    52.0     83.01      0.10    187.98      0.75
    53.0     83.01      0.09    187.96      0.70
    54.0     83.01      0.08    187.93      0.66
    55.0     83.01      0.08    187.91      0.64
    56.0     83.00      0.07    187.89      0.63
    57.0     83.00      0.07    187.87      0.63
    58.0     83.00      0.07    187.85      0.63
    60.0     83.00      0.06    187.77      0.65
    60.0     83.00      0.06    187.77      0.65
    61.0     83.00      0.06    187.73      0.65
    62.0     83.00      0.06    187.67      0.66
    63.0     83.00      0.06    187.61      0.66
    64.0     83.00      0.06    187.55      0.66
    65.0     83.00      0.06    187.48      0.66
    66.0     83.00      0.06    187.42      0.65
    67.0     83.00      0.06    187.35      0.65

 HIVAP  CASOUT

   93Nb + 99Ru ---> 192At IFUS10 barfac0.60 03/02/2022 11:17 (Sitarcik) 


     E_lab  A*MeV   E*/MeV     SI_fus      SI_VR     SI_Spalt  L_krit     b_Spalt

   476.011    5.12    68.0  0.2357E+03  0.2273E-04  0.2279E+03    65.0       96.70
   477.950    5.14    69.0  0.2348E+03  0.1922E-04  0.2270E+03    65.0       96.71
   479.890    5.16    70.0  0.2338E+03  0.1616E-04  0.2261E+03    65.0       96.72
   481.829    5.18    71.0  0.2329E+03  0.1354E-04  0.2252E+03    65.0       96.72
   483.769    5.20    72.0  0.2319E+03  0.1130E-04  0.2244E+03    65.0       96.73
   485.708    5.22    73.0  0.2310E+03  0.9359E-05  0.2235E+03    65.0       96.74
   487.647    5.24    74.0  0.2301E+03  0.7571E-05  0.2226E+03    65.0       96.74
   489.587    5.26    75.0  0.2292E+03  0.6318E-05  0.2217E+03    65.0       96.75
   491.526    5.29    76.0  0.2283E+03  0.5361E-05  0.2209E+03    65.0       96.75
   493.466    5.31    77.0  0.2274E+03  0.4627E-05  0.2200E+03    65.0       96.76
   495.405    5.33    78.0  0.2265E+03  0.4044E-05  0.2192E+03    65.0       96.76
   497.344    5.35    79.0  0.2256E+03  0.3508E-05  0.2183E+03    65.0       96.77
   499.284    5.37    80.0  0.2247E+03  0.3074E-05  0.2175E+03    65.0       96.77

     Querschnitte / mbarn

  E*/MeV   186At     187At     188At     189At     190At     191At     192At  
    68.0 0.113E-14 0.976E-09 0.462E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    69.0 0.826E-14 0.950E-09 0.332E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    70.0 0.437E-13 0.891E-09 0.236E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    71.0 0.177E-12 0.810E-09 0.167E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    72.0 0.572E-12 0.716E-09 0.117E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    73.0 0.153E-11 0.618E-09 0.820E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    74.0 0.349E-11 0.522E-09 0.568E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    75.0 0.689E-11 0.432E-09 0.391E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    76.0 0.121E-10 0.353E-09 0.267E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    77.0 0.191E-10 0.283E-09 0.179E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    78.0 0.277E-10 0.225E-09 0.115E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    79.0 0.373E-10 0.176E-09 0.681E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    80.0 0.470E-10 0.137E-09 0.186E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00

  E*/MeV   185Po     186Po     187Po     188Po     189Po     190Po     191Po  
    68.0 0.000E+00 0.928E-10 0.696E-07 0.616E-08 0.000E+00 0.000E+00 0.000E+00
    69.0 0.000E+00 0.166E-09 0.634E-07 0.413E-08 0.000E+00 0.000E+00 0.000E+00
    70.0 0.000E+00 0.271E-09 0.563E-07 0.273E-08 0.000E+00 0.000E+00 0.000E+00
    71.0 0.000E+00 0.407E-09 0.488E-07 0.169E-08 0.000E+00 0.000E+00 0.000E+00
    72.0 0.000E+00 0.568E-09 0.415E-07 0.890E-09 0.000E+00 0.000E+00 0.000E+00
    73.0 0.139E-13 0.742E-09 0.346E-07 0.422E-09 0.000E+00 0.000E+00 0.000E+00
    74.0 0.429E-13 0.914E-09 0.284E-07 0.109E-09 0.000E+00 0.000E+00 0.000E+00
    75.0 0.110E-12 0.107E-08 0.230E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    76.0 0.244E-12 0.120E-08 0.184E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    77.0 0.498E-12 0.129E-08 0.145E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    78.0 0.974E-12 0.134E-08 0.113E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    79.0 0.187E-11 0.134E-08 0.876E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    80.0 0.353E-11 0.131E-08 0.671E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00

  E*/MeV   184Bi     185Bi     186Bi     187Bi     188Bi     189Bi     190Bi  
    68.0 0.184E-06 0.362E-06 0.114E-06 0.139E-04 0.808E-05 0.171E-07 0.000E+00
    69.0 0.209E-06 0.265E-06 0.166E-06 0.126E-04 0.591E-05 0.549E-08 0.000E+00
    70.0 0.226E-06 0.193E-06 0.246E-06 0.112E-04 0.428E-05 0.000E+00 0.000E+00
    71.0 0.235E-06 0.139E-06 0.355E-06 0.968E-05 0.308E-05 0.000E+00 0.000E+00
    72.0 0.236E-06 0.991E-07 0.494E-06 0.824E-05 0.219E-05 0.000E+00 0.000E+00
    73.0 0.229E-06 0.704E-07 0.656E-06 0.690E-05 0.146E-05 0.000E+00 0.000E+00
    74.0 0.216E-06 0.499E-07 0.836E-06 0.569E-05 0.746E-06 0.000E+00 0.000E+00
    75.0 0.198E-06 0.353E-07 0.102E-05 0.463E-05 0.409E-06 0.000E+00 0.000E+00
    76.0 0.177E-06 0.252E-07 0.120E-05 0.372E-05 0.220E-06 0.000E+00 0.000E+00
    77.0 0.155E-06 0.187E-07 0.136E-05 0.295E-05 0.124E-06 0.000E+00 0.000E+00
    78.0 0.134E-06 0.150E-07 0.150E-05 0.231E-05 0.790E-07 0.000E+00 0.000E+00
    79.0 0.113E-06 0.139E-07 0.159E-05 0.177E-05 0.101E-07 0.000E+00 0.000E+00
    80.0 0.942E-07 0.154E-07 0.164E-05 0.131E-05 0.000E+00 0.000E+00 0.000E+00

 Z-Verteilung  
 E*/MeV     Bi         Po         At  
   68.0  0.227E-04 0.758E-07 0.560E-08
   69.0  0.191E-04 0.677E-07 0.427E-08
   70.0  0.161E-04 0.593E-07 0.325E-08
   71.0  0.135E-04 0.509E-07 0.248E-08
   72.0  0.113E-04 0.429E-07 0.189E-08
   73.0  0.932E-05 0.358E-07 0.144E-08
   74.0  0.754E-05 0.295E-07 0.109E-08
   75.0  0.629E-05 0.241E-07 0.830E-09
   76.0  0.534E-05 0.196E-07 0.632E-09
   77.0  0.461E-05 0.158E-07 0.481E-09
   78.0  0.403E-05 0.127E-07 0.368E-09
   79.0  0.350E-05 0.101E-07 0.281E-09
   80.0  0.307E-05 0.803E-08 0.202E-09

 Z und A Mittelwerte    
   E*/MeV     MW.Z  St.Abw.Z      MW.A  St.Abw.A
    68.0     83.00      0.07    187.30      0.64
    69.0     83.00      0.07    187.24      0.64
    70.0     83.00      0.07    187.18      0.65
    71.0     83.00      0.07    187.13      0.66
    72.0     83.00      0.07    187.07      0.67
    73.0     83.00      0.07    187.00      0.69
    74.0     83.00      0.07    186.89      0.69
    75.0     83.00      0.07    186.80      0.70
    76.0     83.00      0.06    186.71      0.70
    77.0     83.00      0.06    186.62      0.71
    78.0     83.00      0.06    186.54      0.70
    79.0     83.00      0.06    186.44      0.67
    80.0     83.00      0.05    186.36      0.65
                                                                        
           



 Ende HIVAP 
