          Programm HIVAP,  Autor  W.Reisdorf   Version fuer "rzri6f" vom  7. 6. 1994

           Bearbeitung F.P.Heßberger
           
   93Nb + 100Ru ---> 193At IFUS10 barfac0.62 03/02/2022 10:57 (Sitarcik)
           

 Unterprogramm SEPENF

 benutzt Sierks Programm BARFIT 
 Q-Wert  -176.416 MeV
 Massen aus der Datei "mlz.dat" 

         Exp. Schaleneffekte,  SHELL0=    0.00
          At  187   At  188   At  189   At  190   At  191   At  192   At  193
             -0.13     -0.92     -0.10     -0.88     -0.07     -0.87     -0.14
          Po  186   Po  187   Po  188   Po  189   Po  190   Po  191   Po  192
              0.60     -0.21      0.55     -0.34      0.34     -0.63     -0.03
          Bi  185   Bi  186   Bi  187   Bi  188   Bi  189   Bi  190   Bi  191
             -0.98     -1.79     -1.03     -1.92     -1.24     -2.20     -1.60

           BARFAC=   0.620      BAR0=   0.000

          Separationsenergien (BN,BP,BA) und Spaltbarrieren
          At  187   At  188   At  189   At  190   At  191   At  192   At  193
             11.81     10.00     11.40      9.60     11.01      9.25     10.70
             -1.64     -1.40     -1.20     -1.04     -0.93     -0.82     -0.71
             -9.14     -8.96     -8.83     -8.72     -8.66     -8.59     -8.53
              3.19      4.13      3.46      4.39      3.73      4.68      4.10
             -0.80     -1.60     -0.80     -1.60     -0.80     -1.59     -0.79
          Po  186   Po  187   Po  188   Po  189   Po  190   Po  191   Po  192
             11.54      9.75     11.20      9.44     10.89      9.14     10.58
             -0.28     -0.02      0.24      0.50      0.75      1.01      1.26
             -9.53     -9.32     -9.12     -8.90     -8.69     -8.47     -8.26
              3.08      4.06      3.46      4.51      3.99      5.11      4.67
              0.00     -0.80      0.00     -0.80      0.00     -0.80      0.00
          Bi  185   Bi  186   Bi  187   Bi  188   Bi  189   Bi  190   Bi  191
             11.27      9.49     10.95      9.18     10.64      8.88     10.33
             -1.49     -1.22     -0.96     -0.69     -0.43     -0.17      0.09
             -7.58     -7.36     -7.16     -6.93     -6.73     -6.50     -6.30
              5.35      6.33      5.74      6.80      6.28      7.40      6.96
             -0.81     -1.61     -0.80     -1.60     -0.80     -1.60     -0.80

 benutzter Q-Wert  -176.416 MeV    effektiver Q-Wert  -176.416 MeV
    57.0 0.509E-08 0.106E-04 0.290E-05 0.422E-05 0.291E-03 0.278E-04 0.172E-07
    58.0 0.123E-07 0.109E-04 0.194E-05 0.667E-05 0.250E-03 0.191E-04 0.000E+00
    60.0 0.537E-07 0.101E-04 0.856E-06 0.142E-04 0.172E-03 0.883E-05 0.000E+00
    60.0 0.537E-07 0.101E-04 0.856E-06 0.142E-04 0.172E-03 0.883E-05 0.000E+00
    61.0 0.984E-07 0.917E-05 0.565E-06 0.191E-04 0.138E-03 0.594E-05 0.000E+00
    62.0 0.166E-06 0.805E-05 0.375E-06 0.245E-04 0.109E-03 0.396E-05 0.000E+00
    63.0 0.259E-06 0.687E-05 0.257E-06 0.300E-04 0.844E-04 0.263E-05 0.000E+00
    64.0 0.375E-06 0.572E-05 0.195E-06 0.352E-04 0.646E-04 0.173E-05 0.000E+00
    65.0 0.507E-06 0.466E-05 0.184E-06 0.395E-04 0.489E-04 0.113E-05 0.000E+00
    66.0 0.642E-06 0.372E-05 0.228E-06 0.428E-04 0.365E-04 0.737E-06 0.000E+00
    67.0 0.766E-06 0.292E-05 0.340E-06 0.446E-04 0.270E-04 0.477E-06 0.000E+00

 Z-Verteilung  
 E*/MeV     Bi         Po         At  
   52.0  0.568E-03 0.613E-05 0.483E-06
   53.0  0.528E-03 0.589E-05 0.364E-06
   54.0  0.484E-03 0.545E-05 0.278E-06
   55.0  0.437E-03 0.487E-05 0.213E-06
   56.0  0.387E-03 0.421E-05 0.164E-06
   57.0  0.337E-03 0.354E-05 0.126E-06
   58.0  0.289E-03 0.291E-05 0.960E-07
   60.0  0.206E-03 0.186E-05 0.542E-07
   60.0  0.206E-03 0.186E-05 0.542E-07
   61.0  0.173E-03 0.146E-05 0.404E-07
   62.0  0.146E-03 0.114E-05 0.302E-07
   63.0  0.124E-03 0.884E-06 0.229E-07
   64.0  0.108E-03 0.685E-06 0.179E-07
   65.0  0.949E-04 0.531E-06 0.144E-07
   66.0  0.846E-04 0.411E-06 0.127E-07
   67.0  0.761E-04 0.317E-06 0.118E-07

 Z und A Mittelwerte    
   E*/MeV     MW.Z  St.Abw.Z      MW.A  St.Abw.A
    52.0     83.01      0.12    189.19      0.65
    53.0     83.01      0.12    189.13      0.62
    54.0     83.01      0.12    189.08      0.60
    55.0     83.01      0.11    189.04      0.60
    56.0     83.01      0.11    189.00      0.62
    57.0     83.01      0.11    188.96      0.64
    58.0     83.01      0.11    188.92      0.67
    60.0     83.01      0.10    188.82      0.73
    60.0     83.01      0.10    188.82      0.73
    61.0     83.01      0.10    188.76      0.76
    62.0     83.01      0.09    188.69      0.79
    63.0     83.01      0.09    188.60      0.80
    64.0     83.01      0.08    188.52      0.80
    65.0     83.01      0.08    188.42      0.79
    66.0     83.01      0.07    188.34      0.77
    67.0     83.00      0.07    188.26      0.75

 HIVAP  CASOUT

   93Nb + 100Ru ---> 193At IFUS10 barfac0.62 03/02/2022 10:57 (Sitarcik)


     E_lab  A*MeV   E*/MeV     SI_fus      SI_VR     SI_Spalt  L_krit     b_Spalt

   471.723    5.07    68.0  0.2356E+03  0.6906E-04  0.2352E+03    65.0       99.85
   473.653    5.09    69.0  0.2346E+03  0.6240E-04  0.2342E+03    65.0       99.85
   475.583    5.11    70.0  0.2336E+03  0.5621E-04  0.2333E+03    65.0       99.84
   477.513    5.13    71.0  0.2327E+03  0.5038E-04  0.2323E+03    65.0       99.83
   479.443    5.16    72.0  0.2318E+03  0.4490E-04  0.2313E+03    65.0       99.82
   481.373    5.18    73.0  0.2308E+03  0.3967E-04  0.2304E+03    65.0       99.81
   483.303    5.20    74.0  0.2299E+03  0.3437E-04  0.2294E+03    65.0       99.79
   485.233    5.22    75.0  0.2290E+03  0.3009E-04  0.2285E+03    65.0       99.78
   487.163    5.24    76.0  0.2281E+03  0.2641E-04  0.2276E+03    65.0       99.77
   489.093    5.26    77.0  0.2272E+03  0.2315E-04  0.2266E+03    65.0       99.76
   491.023    5.28    78.0  0.2263E+03  0.2030E-04  0.2257E+03    65.0       99.75
   492.953    5.30    79.0  0.2254E+03  0.1761E-04  0.2248E+03    65.0       99.73
   494.883    5.32    80.0  0.2245E+03  0.1528E-04  0.2239E+03    65.0       99.72

     Querschnitte / mbarn

  E*/MeV   187At     188At     189At     190At     191At     192At     193At  
    68.0 0.421E-13 0.766E-08 0.345E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    69.0 0.208E-12 0.806E-08 0.241E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    70.0 0.795E-12 0.809E-08 0.168E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    71.0 0.242E-11 0.781E-08 0.115E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    72.0 0.609E-11 0.727E-08 0.790E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    73.0 0.129E-10 0.658E-08 0.534E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    74.0 0.239E-10 0.580E-08 0.356E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    75.0 0.392E-10 0.499E-08 0.222E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    76.0 0.581E-10 0.421E-08 0.136E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    77.0 0.793E-10 0.349E-08 0.639E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    78.0 0.101E-09 0.284E-08 0.334E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    79.0 0.120E-09 0.229E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    80.0 0.137E-09 0.182E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00

  E*/MeV   186Po     187Po     188Po     189Po     190Po     191Po     192Po  
    68.0 0.000E+00 0.495E-09 0.930E-07 0.152E-06 0.000E+00 0.000E+00 0.000E+00
    69.0 0.000E+00 0.931E-09 0.816E-07 0.107E-06 0.000E+00 0.000E+00 0.000E+00
    70.0 0.000E+00 0.165E-08 0.699E-07 0.747E-07 0.000E+00 0.000E+00 0.000E+00
    71.0 0.000E+00 0.272E-08 0.587E-07 0.519E-07 0.000E+00 0.000E+00 0.000E+00
    72.0 0.000E+00 0.419E-08 0.483E-07 0.359E-07 0.000E+00 0.000E+00 0.000E+00
    73.0 0.480E-14 0.603E-08 0.392E-07 0.246E-07 0.000E+00 0.000E+00 0.000E+00
    74.0 0.218E-13 0.815E-08 0.313E-07 0.166E-07 0.000E+00 0.000E+00 0.000E+00
    75.0 0.848E-13 0.104E-07 0.247E-07 0.113E-07 0.000E+00 0.000E+00 0.000E+00
    76.0 0.286E-12 0.126E-07 0.192E-07 0.741E-08 0.000E+00 0.000E+00 0.000E+00
    77.0 0.843E-12 0.145E-07 0.148E-07 0.483E-08 0.000E+00 0.000E+00 0.000E+00
    78.0 0.219E-11 0.161E-07 0.113E-07 0.281E-08 0.000E+00 0.000E+00 0.000E+00
    79.0 0.510E-11 0.172E-07 0.857E-08 0.101E-08 0.000E+00 0.000E+00 0.000E+00
    80.0 0.107E-10 0.177E-07 0.643E-08 0.390E-09 0.000E+00 0.000E+00 0.000E+00

  E*/MeV   185Bi     186Bi     187Bi     188Bi     189Bi     190Bi     191Bi  
    68.0 0.867E-06 0.226E-05 0.534E-06 0.451E-04 0.198E-04 0.306E-06 0.000E+00
    69.0 0.934E-06 0.172E-05 0.827E-06 0.442E-04 0.143E-04 0.195E-06 0.000E+00
    70.0 0.964E-06 0.130E-05 0.123E-05 0.421E-04 0.103E-04 0.123E-06 0.000E+00
    71.0 0.958E-06 0.966E-06 0.175E-05 0.391E-04 0.736E-05 0.758E-07 0.000E+00
    72.0 0.919E-06 0.713E-06 0.236E-05 0.356E-04 0.522E-05 0.461E-07 0.000E+00
    73.0 0.856E-06 0.521E-06 0.304E-05 0.316E-04 0.353E-05 0.264E-07 0.000E+00
    74.0 0.776E-06 0.379E-06 0.375E-05 0.276E-04 0.181E-05 0.140E-07 0.000E+00
    75.0 0.686E-06 0.273E-06 0.444E-05 0.236E-04 0.101E-05 0.512E-08 0.000E+00
    76.0 0.594E-06 0.197E-06 0.505E-05 0.199E-04 0.588E-06 0.000E+00 0.000E+00
    77.0 0.504E-06 0.142E-06 0.556E-05 0.166E-04 0.344E-06 0.000E+00 0.000E+00
    78.0 0.421E-06 0.104E-06 0.591E-05 0.136E-04 0.245E-06 0.000E+00 0.000E+00
    79.0 0.346E-06 0.790E-07 0.611E-05 0.110E-04 0.588E-07 0.000E+00 0.000E+00
    80.0 0.280E-06 0.660E-07 0.614E-05 0.877E-05 0.000E+00 0.000E+00 0.000E+00

 Z-Verteilung  
 E*/MeV     Bi         Po         At  
   68.0  0.688E-04 0.245E-06 0.111E-07
   69.0  0.622E-04 0.189E-06 0.105E-07
   70.0  0.561E-04 0.146E-06 0.977E-08
   71.0  0.503E-04 0.113E-06 0.896E-08
   72.0  0.448E-04 0.884E-07 0.807E-08
   73.0  0.396E-04 0.698E-07 0.713E-08
   74.0  0.343E-04 0.561E-07 0.618E-08
   75.0  0.300E-04 0.463E-07 0.525E-08
   76.0  0.264E-04 0.392E-07 0.440E-08
   77.0  0.231E-04 0.342E-07 0.363E-08
   78.0  0.203E-04 0.302E-07 0.298E-08
   79.0  0.176E-04 0.268E-07 0.241E-08
   80.0  0.153E-04 0.245E-07 0.195E-08

 Z und A Mittelwerte    
   E*/MeV     MW.Z  St.Abw.Z      MW.A  St.Abw.A
    68.0     83.00      0.06    188.19      0.72
    69.0     83.00      0.06    188.12      0.70
    70.0     83.00      0.06    188.07      0.68
    71.0     83.00      0.05    188.02      0.66
    72.0     83.00      0.05    187.97      0.65
    73.0     83.00      0.05    187.92      0.64
    74.0     83.00      0.05    187.85      0.62
    75.0     83.00      0.05    187.80      0.62
    76.0     83.00      0.05    187.75      0.62
    77.0     83.00      0.05    187.70      0.62
    78.0     83.00      0.05    187.65      0.62
    79.0     83.00      0.05    187.59      0.61
    80.0     83.00      0.05    187.53      0.61
                                                                        
           



 Ende HIVAP 
